Folder,Keyword,File Name,DOJ Page,context
DS-9,Romania,EFTA00724756.pdf,37,"Mexico w/Mexico all Philippines $ 20,000 $ 15,000 allxpansat Poland w/Bulgaria w/Bulgaria all Portugal $ 50,000 $ 35,000 all Pris $ 35,000 $ 35,000 100% Romania"
DS-9,Romania,EFTA01001213.pdf,37,Came back to London and my bf needs to travel for work so we decided that instead of staying alone in london or go back to Romania to go visit my friend
DS-9,Romania,EFTA00593419.pdf,37,"Mexico w/Mexico all Philippines $ 20,000 $ 15,000 allxpansat Poland w/Bulgaria w/Bulgaria all Portugal $ 50,000 $ 35,000 all Pris $ 35,000 $ 35,000 100% Romania"
DS-9,Romania,EFTA01130075.pdf,37,"Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, For indoor use only in the 5150-5350 MHz Norway, Poland, Portugal, Romania"
DS-11,Romania,EFTA02685320.pdf,37,Croatia/Slovania w/Bulgaria w/Bulgaria all Czech Republic w/Bulgaria w/Bulgaria all Hungary w/Bulgaria w/Bulgaria all Poland w/Bulgaria w/Bulgaria all Romania
DS-11,Romania,EFTA02721181.pdf,38,"2013 at 2:33 PM, ion nicola wrote: hi jeffrey, i was thinking that you might want me to start projects again. i hope you don't mind but i am still in romania"
DS-10,Romania,EFTA01399164.pdf,38,"ance, Germany, Greece, Hungary, Iceland, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Nethe rlands, Norway, Poland, Portugal, Romania"
DS-11,Romania,EFTA02229841.pdf,38,"late with my answer back but i didn't have internet conection.. but yes, i can stay longer here and come back in new york nov 28th then leave nov 30 to romania"
DS-11,Romania,EFTA02442047.pdf,38,"with all my on all of them, and if he doesn't change the surface now, 3 years will have to put :( Is too expensive here so I'de better have them done in Romania"
DS-10,Romania,EFTA01876009.pdf,39,"He is presently in Romania, but believes someone hit the statue by mistake in passing."
DS-10,Romania,EFTA02043858.pdf,39,", 2016 at 4:44:02 PM EDT To: Richard Kahn hi rich, ..everything is fine and i hope you are well too. i'm running a show now with my paintings here in romania"
DS-9,Romania,EFTA01084313.pdf,39,Croatia/Slovania w/Bulgaria w/Bulgaria all Czech Republic w/Bulgaria w/Bulgaria all Hungary w/Bulgaria w/Bulgaria all Poland w/Bulgaria w/Bulgaria all Romania
DS-9,Romania,EFTA01130071.pdf,39,"Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, For indoor use only in the 5150-5350 MHz Norway, Poland, Portugal, Romania"
DS-9,Romania,EFTA01130069.pdf,39,"Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, For indoor use only in the 5150-5350 MHz Norway, Poland, Portugal, Romania"
DS-9,Romania,EFTA01090973.pdf,39,"This year for the first time, a fellow had been invited from Communist Romania, Michael Cernea....told me that his real name was Moishe Katz, that he was a committed Jew, and that he desperately wanted to defect along with his family from Communist Romania...secrecy and asked if I would become his pro-bono lawyer in what would surely be a long-term activity, since his family was being held hostage back in Romania"
DS-9,Romania,EFTA00309029.pdf,39,Social Security Number (if any) A number (if any) Country of Birth Province of Birth Country of Citizenship Romania Romania 2....State or Foreign Country Bucharest Romania Person's Foreign Address Form 1-129 (Rev. 11/26/08)Y Page 2 EFTA00309030 Part 4.
DS-9,Romania,EFTA00333214.pdf,39,access in the future: View your Digital Itinerary E-Ticket Number(s) NICOL/I Ticket LO 0807738304968-18DEC Monday 21 Dec 15 Other Information CITIZENS OF ROMANIA...MUST CARRY A VALID PASSPORT Other Information CITIZENS OF ROMANIA- 6 MONTHS BEYOND STAY Flight Information Date 21 Dec 2015 Airline Lot Polish Airlines
DS-9,Romania,EFTA00333217.pdf,39,future: View your Digital Itinerary E-Ticket Number(s) NICOL/I Ticket LO 0807738304968-18DEC Monday 21 Dec 15 Other Information EFTA00333217 CITIZENS OF ROMANIA...MUST CARRY A VALID PASSPORT Other Information CITIZENS OF ROMANIA- 6 MONTHS BEYOND STAY Flight Information Date 21 Dec 2015 Airline Lot Polish Airlines
DS-11,Romania,EFTA02722397.pdf,39,"PM Subject: Fwd: Begin forwarded message: From: ion nicola Date: August 27, 2011 3:43:57 PM EDT To: sarah jef hi sarah, sorry for staying so long in romania"
DS-9,Romania,EFTA00734036.pdf,40,"they are hiring. tjp From: Jeffrey Epstein [mailto:jeevacation@gmail.com] Sent: Monday, May 10, 2010 03:33 PM To: Pritzker, Tom Subject: the girl from romania"
DS-9,Romania,EFTA00892126.pdf,40,"they are hiring. tjp From: Jeffrey Epstein [mailto:jeevacation@gmail.com] Sent: Monday, May 10, 2010 03:33 PM To: Pritzker, Tom Subject: the girl from romania"
DS-9,Romania,EFTA00641010.pdf,40,Came back to London and my bf needs to travel for work so we decided that instead of staying alone in london or go back to Romania to go visit my friend
DS-10,Romania,EFTA02009814.pdf,40,"He is presently in Romania, but believes someone hit the statue by mistake in passing."
DS-10,Romania,EFTA02196647.pdf,40,"lesley, sorry for bothering. i just ask jeffrey to leave st thomas tomorrow instead of monday and stay one night in ny, and then continue my trip to romania"
DS-11,Romania,EFTA02326970.pdf,40,"of people.. so i was thinking if =effrey is very busy for the moment or he is not in the mood to do or to =hink about finishes, maybe i can go back to romania"
DS-11,Romania,EFTA02673347.pdf,40,"I still have the Spanish boyfriend who lives in Romania but I don't want=to move back, I really like it here."
DS-11,Romania,EFTA02659054.pdf,40,"From: Brock Pierce Sent: Saturday, February 25, 2017 2:48 PM To: jeffrey epstein Subject: Re: I'm in Romania at the moment."
DS-10,Romania,EFTA01812007.pdf,40,"they are hiring. tjp From: Jeffrey Epstein [mailto:jeevacation@gmail.com) Sent: Monday, May 10, 2010 03:33 PM To: Pritzker, Tom Subject: the girl from romania"
DS-10,Romania,EFTA01858345.pdf,40,"PM Subject: Fwd: Begin forwarded message: From: ion nicola Date: August 27, 2011 3:43:57 PM EDT To: sarah jef hi sarah, sorry for staying so long in romania"
DS-10,Romania,EFTA01741440.pdf,41,"On Wednesday, 14 September 2016, Lesley Groff wrote: Ion is running a show now with his paintings in Romania he says he would be free after Oct. 4/5 shall"
DS-10,Romania,EFTA02196621.pdf,41,"lesley, sorry for bothering. i just ask jeffrey to leave st thomas tomorrow instead of monday and stay one night in ny, and then continue my trip to romania"
DS-9,Romania,EFTA00440145.pdf,41,"lesley, .sorry for bothering. i just ask jeffrey to leave st thomas tomorrow instead of monday and stay one night in ny and then continue my trip to romania"
DS-9,Romania,EFTA00565066.pdf,41,"Sat, 27 Aug 2011 20:06:37 +0000 Begin forwarded message: From: ion nicola Date: August 27, 2011 3:43:57 PM EDT To: hi , sorry for staying so long in romania"
DS-10,Romania,EFTA01835728.pdf,41,"paint. i've talked to a friend of mine he does this kind of things he is romanian but american citizen, he is like my age, he studied engineering in romania"
DS-10,Romania,EFTA02043282.pdf,41,"14. 2016 at 4:44:02 PM EDT To: Richard Kahn hi rich, everything is fine and i hope you are well too. i'm running a show now with my paintings here in romania"
DS-10,Romania,EFTA02196666.pdf,41,"lesley, sorry for bothering. i just ask jeffrey to leave st thomas tomorrow instead of monday and stay one night in ny, and then continue my trip to romania"
DS-9,Romania,EFTA00892825.pdf,41,"i¿½. i¿¹/2IF you are in London, I have a good friend , former high fashion model from Romania, business school degree, anxious to start a real job i¿½Ive"
DS-10,Romania,EFTA01944118.pdf,41,I came to Romania to spend Christmas with my family! I'm very happy to be here!
DS-9,Romania,EFTA00440147.pdf,41,"hi lesley, sorry for bothering. i just ask jeffrey to leave st thomas tomorrow instead of monday and stay one night in ny and then continue my trip to romania"
DS-9,Romania,EFTA00758953.pdf,43,"they are hiring. tjp From: Jeffrey Epstein [mailto:jeevacation@gmail.com] Sent: Monday, May 10, 2010 03:33 PM To: Pritzker, Tom Subject: the girl from romania"
DS-9,Romania,EFTA00440153.pdf,43,DL 0067864554325/26-23SEP NICOL/I Ticket DL 0067871072388-17OCT* NICOL/I Ticket DL 0067928381405-03DEC Monday 05 Dec 16 Other Information CITIZENS OF ROMANIA...MUST CARRY A VALID PASSPORT Other Information CITIZENS OF ROMANIA- PASSPORT NEEDS TO BE VALID AT LEAST 3 MONTH AFTER YOUR DEPARTURE DATE EFTA00440153
DS-9,Romania,EFTA00440150.pdf,43,EFTA00440150 .sorry for bothering. i just ask jeffrey to leave st thomas tomorrow instead of monday and stay one night in ny and then continue my trip to romania
DS-10,Romania,EFTA01856648.pdf,43,"I just came to Romania last night because I was to upset to stay in London, like this here I'm a bit more relaxed and I can study in peace."
DS-10,Romania,EFTA01952703.pdf,43,"2013 at 2:33 PM, ion nicola wrote: hi jeffrey, i was thinking that you might want me to start projects again. i hope you don't mind but i am still in romania"
DS-10,Romania,EFTA02023143.pdf,43,"paint. i've talked to a friend of mine he does this kind of things he is romanian but american citizen, he is like my age, he studied engineering in romania"
DS-9,Romania,EFTA00671045.pdf,43,"paint. i've talked to a friend of mine he does this kind of things. he is romanian but american citizen, he is like my age, he studied engineering in romania"
DS-9,Romania,EFTA00916373.pdf,43,"I just came to Romania last night because I was to upset to stay in London, like this here I'm a bit more relaxed and I can study in peace."
DS-9,Romania,EFTA00527172.pdf,43,"College of Engineering, Baia Mare, Romania 1989-1991 Major: Industrial, Agricultural and Urban Construction WORK HISTORY 2008-Present Relationship Banker"
DS-9,Romania,EFTA00817544.pdf,43,":22 +0000 lets talk sunday On Fri, May 4, 2018 at 6:13 PM Sultan Bin Sulayem wrote: Ok well I am in Dubai till May 8 Tuesday evening Then I travel to Romania"
DS-9,Romania,EFTA01002157.pdf,44,Came back to London and my bf needs to travel for work so we decided that instead of staying alone in london or go back to Romania to go visit my friend
DS-9,Romania,EFTA00916369.pdf,44,"I just came to Romania last night because I was to upset to stay in London, like this here I'm a bit more relaxed and I can study in peace."
DS-9,Romania,EFTA00903786.pdf,44,"paint. i've talked to a friend of mine he does this kind of things he is romanian but american citizen, he is like my age, he studied engineering in romania"
DS-9,Romania,EFTA01108457.pdf,44,"In 2009 she won the 2nd prize at the 3rd International J.Heifetz Competition and in other international competitions in Latvia, Czech Republic and Romania"
DS-11,Romania,EFTA02424377.pdf,44,"they are hiring. tjp From: Jeffrey Epstein [mailto:jeevacation@gmail.com] Sent: Monday, May 10, 2010 03:33 PM To: Pritzker, Tom Subject: the girl from romania"
DS-11,Romania,EFTA02710400.pdf,44,Came back to London and my bf needs to travel for work so we decided that instead of staying alone in london or go back to Romania to go visit my friend
DS-10,Romania,EFTA01387502.pdf,44,18 Thailand 17 Mexico Czech Republic 16 15 44 Israel 13 attractive longs attractive shorts Chile South Korea 2 Brazil 11 South Africa 10 Indonesia 9 Romania
DS-9,Romania,EFTA00568649.pdf,44,"of people. so i was thinking if jeffrey is very busy for the moment or he is not in the mood to do or to think about finishes, maybe i can go back to romania"
DS-9,Romania,EFTA00980336.pdf,44,I came to Romania to spend Christmas with my family! I'm very happy to be here!
DS-9,Romania,EFTA01053441.pdf,45,"D26BB419-BBC4-4180-9D75-04F169612828[2].png call when in puerto ricol i can send heli to isalnd On Sat, Feb 25, 2017 at 9:48 AM, Brock Pierce wrote: I'm in Romania"
DS-9,Romania,EFTA00742225.pdf,45,"From: Jeffrey Epstein To: Geir Frantzen Subject: Re: Date: Fri, 20 Nov 2009 15:05:40 +0000 does Findus operate in Romania?"
DS-9,Romania,EFTA00885887.pdf,45,"From: Jeffrey Epstein To: Geir Frantzen Subject: Re: Date: Fri, 20 Nov 2009 15:05:40 +0000 does Findus operate in Romania?"
DS-9,Romania,EFTA00891314.pdf,45,"IF you are in London, I have a good friend , former high fashion model from Romania, business school degree , anxious to start a real job Ive copied her"
DS-9,Romania,EFTA00440156.pdf,45,DL 0067864554325/26-23SEP NICOL/I Ticket DL 0067871072388-17OCT* NICOL/I Ticket DL 0067928381405-03DEC Monday 05 Dec 16 Other Information CITIZENS OF ROMANIA...MUST CARRY A VALID PASSPORT Other Information CITIZENS OF ROMANIA- PASSPORT NEEDS TO BE VALID AT LEAST 3 MONTH AFTER YOUR DEPARTURE DATE Monday 05 Dec
DS-10,Romania,EFTA02198065.pdf,45,/I Ticket DL /26-23SEP EFTA_R1_00904271 EFTA02198066 NICOL/I Ticket DL 17OCT* NICOL/I Ticket DL 03DEC Monday 05 Dec 16 Other Information CITIZENS OF ROMANIA...MUST CARRY A VALID PASSPORT Other Information CITIZENS OF ROMANIA- PASSPORT NEEDS TO BE VALID AT LEAST 3 MONTH AFTER YOUR DEPARTURE DATE Monday 05 Dec
DS-10,Romania,EFTA01527231.pdf,45,"000000739110438 For the Period 5/1/09 to 5/29/09 Transaction Detail Date 05/01 05/04 Description Beginning Balance Chips Credit Via: Citibank/0008 B/O: Botosani, Romania...Ref: Nbnf=Jeffrey E Epstein New York NY 10065-/Ac-000000007391 Org=/Ro96Btr102402201K23809Xx Botosani, Romania Ogb=Banca = Transilvania S.A."
DS-10,Romania,EFTA02197007.pdf,45,Locator E-Ticket Number(s) NICOL/I T -23SEP EFTA_R1_00901797 EFTA02197008 NICOL/I 17OCT* NICOL/I -03DEC Monday 05 Dec 16 Other Information CITIZENS OF ROMANIA...MUST CARRY A VALID PASSPORT Other Information CITIZENS OF ROMANIA- PASSPORT NEEDS TO BE VALID AT LEAST 3 MONTH AFTER YOUR DEPARTURE DATE Monday 05 Dec
DS-9,Romania,EFTA00302898.pdf,45,0067864554325/26-23SEP NICOL/I Ticket DL 0067871072388-17OCT* NICOL/I Ticket DL 0067928381405-03DEC Travel Details Monday 05 Dec 16 Other Information CITIZENS OF ROMANIA...MUST CARRY A VALID PASSPORT Other Information CITIZENS OF ROMANIA- PASSPORT NEEDS TO BE VALID AT LEAST 3 MONTH AFTER YOUR DEPARTURE DATE AMERICAN EXPRESS
DS-11,Romania,EFTA02478639.pdf,45,#ERROR!
DS-11,Romania,EFTA02427646.pdf,47,To: Je mailjieevacation@gmail.com] From: Sent: Wed 3/24/2010 2:45:55 PM Subject: Re: Ohhhh in romania u mean!
DS-11,Romania,EFTA02509552.pdf,47,"gmail.com> To: wrote: hi jeffrey, il want to ask=you something.. ..i am in romania"
DS-9,Romania,EFTA00870628.pdf,47,"I broke up with my Spanish boyfriend in Romania and now I'm seeing someone based in London, Amazing guy, taking really good care of me I stopped working"
DS-11,Romania,EFTA02450743.pdf,47,"talk sunday <=iv dir=""Itr"">On Fri, May 4, 2018 at 6:13 PM Sultan Bin Sulayem wrote: Ok well I am in Dubai till May 8 Tuesday evening Then I travel to Romania"
DS-10,Romania,EFTA02043370.pdf,47,"Richard Kahn EFTA_R1_00572221 EFTA02043370 hi rich, ..everything is fine and i hope you are well too. i'm running a show now with my paintings here in romania"
DS-9,Romania,EFTA00864198.pdf,47,"From: jeevacation@gmail.com To: if i can i will On Mon, Feb 16, 2015 at 3:42 PM, ion nicola wrote: hi jeffrey, i want to ask you something.. ..i am in romania"
DS-10,Romania,EFTA01794470.pdf,47,". =3B i've talked to a friend of mine he does this kind of things. he is rom=nian but american citizen, he is like my age, he studied engineering i= romania"
DS-10,Romania,EFTA01930421.pdf,47,"I broke up with my Spanish boyfriend in Romania and now I'm seeing someone based in London, Amazing guy, taking really good care of me I stopped working"
DS-9,Romania,EFTA00817558.pdf,47,"gmail.com wrote: lets talk sunday On Fri, May 4, 2018 at 6:13 PM Sultan Bin Sulayem wrote: Ok well I am in Dubai till May 8 Tuesday evening Then I travel to Romania"
